NAME: 	Ayaal_4day_lhand
Completed cycles:	36
Failed cycles:	1
Cycle	Trial	RT	Accuracy
33	23	329	T
33	24	306	T
33	25	299	T
33	26	221	T
33	27	232	T
33	28	322	T
33	29	411	T
33	30	367	T
34	1	419	T
34	2	318	T
34	3	348	T
34	4	483	T
34	5	300	T
34	6	220	T
34	7	382	T
34	8	352	T
34	9	285	T
34	10	281	T
34	11	321	T
34	12	223	T
34	13	308	T
34	14	276	T
34	15	329	T
34	16	246	T
34	17	289	T
34	18	346	T
34	19	297	T
34	20	250	F
34	21	192	F
34	22	207	F
34	23	376	T
34	24	179	T
34	25	262	T
34	26	307	F
34	27	299	T
34	28	248	T
34	29	255	T
34	30	262	T
35	1	357	T
35	2	346	T
35	3	308	T
35	4	325	T
35	5	348	T
35	6	1072	T
35	7	274	T
35	8	371	T
35	9	231	T
35	10	344	T
35	11	372	T
35	12	293	T
35	13	385	T
35	14	249	F
35	15	287	T
35	16	240	T
35	17	247	T
35	18	238	T
35	19	253	T
35	20	209	F
35	21	177	T
35	22	203	T
35	23	275	T
35	24	189	F
35	25	193	T
35	26	242	T
35	27	324	T
35	28	170	F
35	29	254	T
35	30	369	T
36	1	241	F
36	2	252	T
36	3	318	T
36	4	276	T
36	5	270	T
36	6	319	T
36	7	276	T
36	8	289	T
36	9	265	T
36	10	315	T
36	11	260	T
36	12	309	T
36	13	369	T
36	14	331	T
36	15	289	T
36	16	304	T
36	17	304	T
36	18	297	T
36	19	311	T
36	20	345	T
36	21	283	T
36	22	284	T
36	23	276	T
36	24	237	T
36	25	218	T
36	26	261	T
36	27	290	T
36	28	273	T
36	29	213	T
36	30	278	T
37	1	291	T
37	2	313	T
37	3	326	T
37	4	261	T
37	5	244	T
37	6	261	T
37	7	329	T
37	8	232	T
37	9	265	T
37	10	377	T
37	11	211	T
37	12	229	T
37	13	269	T
37	14	302	T
37	15	258	T
37	16	239	T
37	17	243	T
37	18	388	T
37	19	387	T
37	20	310	T
37	21	291	T
37	22	248	F
37	23	261	T
37	24	401	T
37	25	412	T
37	26	258	T
37	27	250	T
37	28	349	T
37	29	222	T
