NAME: 	ElenaVo_2day_lhand
Completed cycles:	39
Failed cycles:	1
Cycle	Trial	RT	Accuracy
30	8	240	T
30	9	272	T
30	10	210	T
30	11	339	T
30	12	206	T
30	13	238	T
30	14	282	T
30	15	271	T
30	16	207	F
30	17	266	T
30	18	320	T
30	19	259	T
30	20	236	T
30	21	269	T
30	22	243	T
30	23	248	T
30	24	217	T
30	25	288	T
30	26	279	T
30	27	264	T
30	28	241	T
30	29	289	T
30	30	219	T
31	1	313	T
31	2	298	T
31	3	293	T
31	4	242	T
31	5	241	T
31	6	271	T
31	7	247	T
31	8	249	T
31	9	233	T
31	10	274	T
31	11	228	T
31	12	273	T
31	13	365	T
31	14	248	T
31	15	275	T
31	16	267	T
31	17	273	T
31	18	235	T
31	19	286	T
31	20	374	T
31	21	224	T
31	22	273	T
31	23	252	T
31	24	277	T
31	25	246	T
31	26	269	T
31	27	254	T
31	28	267	T
31	29	197	T
31	30	313	T
32	1	255	T
32	2	261	T
32	3	285	T
32	4	226	T
32	5	272	T
32	6	296	T
32	7	365	T
32	8	233	F
32	9	276	T
32	10	285	T
32	11	257	T
32	12	228	T
32	13	218	T
32	14	183	T
32	15	296	T
32	16	257	T
32	17	258	T
32	18	192	T
32	19	183	T
32	20	259	F
32	21	234	T
32	22	250	T
32	23	254	T
32	24	241	T
32	25	305	T
32	26	270	T
32	27	278	T
32	28	223	T
32	29	231	T
32	30	267	T
33	1	322	T
33	2	303	T
33	3	245	T
33	4	239	T
33	5	297	T
33	6	265	T
33	7	245	T
33	8	286	T
33	9	278	T
33	10	361	T
33	11	319	T
33	12	268	T
33	13	222	T
33	14	235	T
33	15	252	T
33	16	260	F
33	17	241	T
33	18	285	T
33	19	283	T
33	20	216	T
33	21	234	T
33	22	229	T
33	23	278	T
33	24	326	T
33	25	320	T
33	26	208	T
33	27	273	T
33	28	196	T
33	29	204	T
33	30	258	F
34	1	246	T
34	2	283	T
34	3	266	T
34	4	339	T
34	5	264	T
34	6	243	T
34	7	323	T
34	8	350	T
34	9	243	T
34	10	189	T
34	11	238	T
34	12	241	T
34	13	216	T
34	14	179	T
34	15	221	T
34	16	317	T
34	17	335	T
34	18	376	T
34	19	271	T
34	20	338	T
34	21	276	T
34	22	213	T
34	23	251	T
34	24	204	T
34	25	209	T
34	26	198	T
34	27	227	T
34	28	434	T
34	29	249	T
34	30	270	T
35	1	391	T
35	2	251	T
35	3	270	T
35	4	265	T
35	5	226	T
35	6	269	T
35	7	412	T
35	8	246	T
35	9	235	T
35	10	290	T
35	11	440	T
35	12	240	T
35	13	279	T
35	14	181	T
35	15	249	T
35	16	273	T
35	17	200	T
35	18	244	T
35	19	275	T
35	20	179	T
35	21	229	T
35	22	293	T
35	23	307	T
35	24	262	T
35	25	226	T
35	26	223	T
35	27	239	T
35	28	337	T
35	29	248	T
35	30	268	T
36	1	288	T
36	2	252	T
36	3	216	T
36	4	304	T
36	5	322	T
36	6	251	T
36	7	262	T
36	8	278	T
36	9	239	T
36	10	222	T
36	11	228	T
36	12	275	T
36	13	324	T
36	14	242	F
36	15	254	T
36	16	383	T
36	17	339	T
36	18	370	T
36	19	239	T
36	20	203	T
36	21	211	T
36	22	276	T
36	23	229	T
36	24	208	T
36	25	242	T
36	26	270	T
36	27	325	T
36	28	254	T
36	29	257	T
36	30	197	T
37	1	367	T
37	2	259	T
37	3	353	T
37	4	248	T
37	5	211	T
37	6	269	T
37	7	263	T
37	8	269	T
37	9	244	T
37	10	259	T
37	11	238	T
37	12	295	T
37	13	233	T
37	14	210	T
37	15	300	T
37	16	221	T
37	17	210	T
37	18	265	T
37	19	255	T
37	20	210	F
37	21	315	T
37	22	257	T
37	23	204	T
37	24	248	T
37	25	224	F
37	26	232	T
37	27	282	T
37	28	268	T
37	29	209	T
37	30	254	T
38	1	269	T
38	2	298	T
38	3	260	T
38	4	219	T
38	5	236	T
38	6	259	T
38	7	236	T
38	8	326	T
38	9	272	T
38	10	181	T
38	11	257	T
38	12	295	T
38	13	302	T
38	14	355	T
38	15	204	T
38	16	231	T
38	17	310	T
38	18	209	F
38	19	277	T
38	20	244	T
38	21	346	T
38	22	253	F
38	23	227	T
38	24	228	T
38	25	306	T
38	26	324	T
38	27	217	T
38	28	369	T
38	29	224	T
38	30	424	T
39	1	194	F
39	2	226	T
39	3	179	T
39	4	289	T
39	5	257	T
39	6	240	T
39	7	199	T
39	8	235	T
39	9	195	T
39	10	250	T
39	11	166	T
39	12	257	T
39	13	192	T
39	14	247	T
39	15	384	T
39	16	238	F
39	17	308	T
39	18	196	T
39	19	253	T
39	20	232	T
39	21	249	T
39	22	308	T
39	23	268	T
39	24	214	T
39	25	190	T
39	26	211	T
39	27	230	T
39	28	225	T
39	29	295	T
39	30	306	T
40	1	261	T
40	2	244	T
40	3	256	T
40	4	328	T
40	5	269	T
40	6	261	T
40	7	163	T
40	8	212	T
40	9	262	T
40	10	174	T
40	11	216	F
40	12	102	T
40	13	263	T
40	14	193	T
40	15	228	T
40	16	82	T
40	17	286	T
40	18	182	F
40	19	237	T
40	20	267	T
40	21	260	T
40	22	262	T
40	23	382	T
40	24	266	T
