NAME: 	Ayaal_1day_rhand
Completed cycles:	35
Failed cycles:	1
Cycle	Trial	RT	Accuracy
34	19	322	T
34	20	329	T
34	21	231	T
34	22	446	T
34	23	411	T
34	24	328	T
34	25	288	T
34	26	253	T
34	27	245	T
34	28	367	T
34	29	266	T
34	30	260	T
35	1	238	T
35	2	313	T
35	3	248	T
35	4	388	T
35	5	238	T
35	6	409	T
35	7	202	T
35	8	374	T
35	9	366	T
35	10	257	T
35	11	287	T
35	12	226	T
35	13	378	T
35	14	250	T
35	15	298	T
35	16	364	T
35	17	258	T
35	18	277	T
35	19	258	T
35	20	373	T
35	21	300	T
35	22	245	T
35	23	294	T
35	24	306	T
35	25	233	T
35	26	231	T
35	27	327	T
35	28	220	T
35	29	298	T
35	30	300	T
36	1	332	T
36	2	252	T
36	3	262	T
36	4	302	T
36	5	246	T
36	6	309	T
36	7	229	T
36	8	351	T
